"var","end_dap","lag_max","at_typ","at_hi","delta_eta_bandA","delta_eta_bandB","OR_bandA","OR_bandB"
"tmean",85,70,25.45,27.03,0.199296272747701,-0.387915812527722,1.22054352612118,0.678469459488647
"tmean",85,70,25.45,27.03,0.0566519828494239,-0.145240066295139,1.05828744411953,0.864814655338034
"tmean",85,70,25.45,27.03,0.858986042348432,-0.359048258659677,2.36076576322276,0.698340649554633
"tmean",85,70,25.45,27.03,0.895727641263226,-0.259394955578766,2.44911722001028,0.77151824742531
"tmean",85,70,25.45,27.03,0.552235722345514,-0.03607603272413,1.737132425393,0.964566952042014
"tmean",85,70,25.45,27.03,-0.813186784372003,0.0974832037737258,0.443442655991207,1.10239292536681
"tmean",85,70,25.45,27.03,0.420778550797419,-0.190223720132596,1.52314694138304,0.826774147229662
"tmean",85,70,25.45,27.03,0.449571773317454,-0.721172441068507,1.5676407361423,0.486181902043408
"tmean",85,70,25.45,27.03,-0.403303987624428,0.406230749606449,0.668108971591833,1.50114890201483
"tmean",85,70,25.45,27.03,0.332350830922567,-0.190817103721519,1.3942419058934,0.826283698545442
"tmean",85,70,25.45,27.03,0.467288150501295,0.169279325730846,1.59566112773278,1.18445094034571
"tmean",85,70,25.45,27.03,1.48664645640503,-1.08116446282953,4.42224044823133,0.339200309430204
"tmean",85,70,25.45,27.03,0.972885041266805,-0.418467113146769,2.64556602696098,0.658054770586983
"tmean",85,70,25.45,27.03,0.586156138542865,0.0778546616252625,1.79706744400798,1.08096554147784
"tmean",85,70,25.45,27.03,1.05943633188607,0.0687365742659644,2.88474449242161,1.07115400245036
"tmean",85,70,25.45,27.03,0.856389427181594,-0.528220664937379,2.35464371477832,0.589653227463285
"tmean",85,70,25.45,27.03,0.2533478326673,-0.226973032302754,1.28833132262795,0.796942273698311
"tmean",85,70,25.45,27.03,1.07447505290135,-0.325474477075811,2.92845521289916,0.722184612294009
"tmean",85,70,25.45,27.03,0.635293764720142,-0.487365318319175,1.88757656342084,0.614242597878583
"tmean",85,70,25.45,27.03,0.315052390457305,-0.235531030232904,1.37033110134947,0.790151144054367
"tmean",85,70,25.45,27.03,0.441640509737827,-0.23923723907641,1.5552565403452,0.787228098950282
"tmean",85,70,25.45,27.03,0.974686708782855,0.536417815049294,2.65033675367451,1.70987080503513
"tmean",85,70,25.45,27.03,1.03345723052382,0.268840150703535,2.81076652409955,1.30844597016121
"tmean",85,70,25.45,27.03,1.3439913827928,0.370299345037398,3.83431723126468,1.44816805170607
"tmean",85,70,25.45,27.03,0.588153899242297,0.438647299778493,1.80066114320213,1.5506082910428
"tmean",85,70,25.45,27.03,0.264947322486,-0.18447039358224,1.30336231608332,0.831544558590555
"tmean",85,70,25.45,27.03,0.350796471624415,-0.127178240118975,1.42019824585321,0.880576704511989
"tmean",85,70,25.45,27.03,0.213048567330644,0.424960440822837,1.23744474917248,1.52952991152181
"tmean",85,70,25.45,27.03,1.1558787991991,0.120198908771751,3.17681397275409,1.12772114289929
"tmean",85,70,25.45,27.03,1.89970133113919,-0.495003036250654,6.68389787197426,0.609569056489053
"tmean",85,70,25.45,27.03,-0.476605780381194,-0.580559634712507,0.620887246987839,0.55958511566521
"tmean",85,70,25.45,27.03,1.00257967199284,-1.24423070491479,2.72530315642837,0.288162504881942
"tmean",85,70,25.45,27.03,0.523411362916299,-0.222363051121809,1.68777545479772,0.800624643889548
"tmean",85,70,25.45,27.03,0.835750835510159,0.172954277289049,2.30654523435544,1.18881174814543
"tmean",85,70,25.45,27.03,1.37097601556374,-0.376772327653651,3.93919353402808,0.686072255796437
"tmean",85,70,25.45,27.03,0.167127117629938,-0.238482457639377,1.18190449665806,0.787822508402471
"tmean",85,70,25.45,27.03,1.01012411534783,-0.425062516658202,2.74594180739023,0.653728914905196
"tmean",85,70,25.45,27.03,0.475974593353037,-0.170765859855365,1.60958212135423,0.843018934940954
"tmean",85,70,25.45,27.03,0.850868821082551,-0.337449612601807,2.34168046973376,0.713587929639813
"tmean",85,70,25.45,27.03,1.09230536897186,-0.572300903293143,2.98113878152694,0.564225715197731
"tmean",85,70,25.45,27.03,0.821696245358704,-0.357584408375399,2.27435443058733,0.699363664300538
"tmean",85,70,25.45,27.03,0.74641073734476,0.0592487672255515,2.10941516766229,1.06103915967956
"tmean",85,70,25.45,27.03,0.473242455782971,0.435306235263756,1.60519052352486,1.54543625357193
"tmean",85,70,25.45,27.03,1.68328556805396,-0.753625504270032,5.38321386262987,0.470657086498089
"tmean",85,70,25.45,27.03,1.54692579234135,-0.838311120468408,4.69700838554513,0.432440246529426
"tmean",85,70,25.45,27.03,0.761561957480399,-0.168563228004924,2.14161872678137,0.844877841789742
"tmean",85,70,25.45,27.03,-0.110844829698214,-0.699084549979534,0.895077627619428,0.497040110962783
"tmean",85,70,25.45,27.03,1.42464303796304,-0.300673124850296,4.15637391022059,0.740319725321455
"tmean",85,70,25.45,27.03,0.347549392042837,-0.109123209968269,1.41559422797874,0.896619938178166
"tmean",85,70,25.45,27.03,0.118814545938721,-0.340982760859227,1.12616104778104,0.711071166356686
"tmean",85,70,25.45,27.03,1.3486272789249,-0.414212707354507,3.85213399410817,0.660860366454484
"tmean",85,70,25.45,27.03,0.213149829855382,0.526950391054594,1.23757006229666,1.69375912156058
"tmean",85,70,25.45,27.03,0.427934285154772,-0.155328620086564,1.53408526547929,0.856133788491424
"tmean",85,70,25.45,27.03,1.8848958957356,-0.601476324038649,6.58566881012002,0.548002010065206
"tmean",85,70,25.45,27.03,0.140455918178238,-0.052312138628277,1.150798349159,0.949032590874602
"tmean",85,70,25.45,27.03,1.78591057335937,-0.605872186469062,5.96500905374046,0.545598355555252
"tmean",85,70,25.45,27.03,0.819464656210273,-0.341694969891446,2.2692846648414,0.710564915349126
"tmean",85,70,25.45,27.03,0.60553659370263,-0.268787541936647,1.83223511097494,0.764305621291752
"tmean",85,70,25.45,27.03,0.464214134884683,-0.281935475756588,1.59076357194544,0.754322355042106
"tmean",85,70,25.45,27.03,1.27143138512403,-0.343966170819648,3.56595316333344,0.708952910939733
"tmean",85,70,25.45,27.03,-0.00922052915477038,0.865428101171307,0.990821849572725,2.37602304652985
"tmean",85,70,25.45,27.03,1.27869979119982,-0.314922265483294,3.59196638176675,0.729845606259484
"tmean",85,70,25.45,27.03,0.280547906493688,-0.365913281125914,1.32385496239268,0.693562943599554
"tmean",85,70,25.45,27.03,0.732350927718077,-0.560300720701601,2.07996471102945,0.571037315283842
"tmean",85,70,25.45,27.03,0.341271934612254,0.101843048730942,1.40673572898894,1.10720968012547
"tmean",85,70,25.45,27.03,0.955340671185185,-0.232367047231128,2.5995560259208,0.792655128035462
"tmean",85,70,25.45,27.03,1.04409845035284,-0.776866253408136,2.84083621391432,0.459844792791684
"tmean",85,70,25.45,27.03,0.309751711005725,0.0463526285301918,1.36308663270417,1.04744370437535
"tmean",85,70,25.45,27.03,0.654583854545672,0.0920526201332638,1.92434154474094,1.09642251446174
"tmean",85,70,25.45,27.03,0.432717744129509,-0.274057230945493,1.54144107849938,0.760288561982491
"tmean",85,70,25.45,27.03,-0.51876324413391,0.0529261863498296,0.59525627961184,1.05435181669084
"tmean",85,70,25.45,27.03,0.452189636403375,-0.077131854006029,1.57174998133129,0.925767779368321
"tmean",85,70,25.45,27.03,0.719935231560876,0.571614447311976,2.05430015252058,1.77112413110351
"tmean",85,70,25.45,27.03,0.836511303594499,-0.187424496048093,2.3082999555114,0.829091715518213
"tmean",85,70,25.45,27.03,0.281897447223974,0.515733306205321,1.32564276467008,1.67486624139588
"tmean",85,70,25.45,27.03,1.02831498469037,-0.30385934332078,2.7963499701521,0.737964658809165
"tmean",85,70,25.45,27.03,0.463199286363031,-0.622389955340864,1.58915000678675,0.536660309528555
"tmean",85,70,25.45,27.03,0.513338646523456,-0.354322308248075,1.67086030507649,0.701648783716682
"tmean",85,70,25.45,27.03,0.767867113951897,0.238060305493518,2.15516462759168,1.26878570526595
"tmean",85,70,25.45,27.03,0.867432575531278,-0.996539447142532,2.3807905003285,0.369154712722437
"tmean",85,70,25.45,27.03,0.47615026341175,-0.259824211242734,1.60986490157727,0.771187139917718
"tmean",85,70,25.45,27.03,0.491860301806875,0.074784258282197,1.63535564701803,1.07765163138931
"tmean",85,70,25.45,27.03,1.24880832157116,-0.506076263143566,3.48618606837964,0.602856394026943
"tmean",85,70,25.45,27.03,0.293298455438202,0.0967405786349476,1.34084291257843,1.10157456457288
"tmean",85,70,25.45,27.03,0.36367725649743,0.134468698557255,1.43860983724706,1.14392885181853
"tmean",85,70,25.45,27.03,0.469814935645602,-0.231048423627667,1.59969811872221,0.793701031221459
"tmean",85,70,25.45,27.03,0.770839682524368,-0.267853363990216,2.16158053336777,0.765019952351708
"tmean",85,70,25.45,27.03,0.987550970929794,-0.691192313229825,2.68465162497422,0.500978389664479
"tmean",85,70,25.45,27.03,0.454977512882315,0.255410899305925,1.57613793983614,1.29099197961179
"tmean",85,70,25.45,27.03,0.292647769975779,-0.201261174204106,1.33997072937706,0.817698841818798
"tmean",85,70,25.45,27.03,1.1925604663529,0.228587121370376,3.29550845244852,1.25682301650583
"tmean",85,70,25.45,27.03,1.25297255428424,-0.764775634919251,3.50073362713729,0.46543834737257
"tmean",85,70,25.45,27.03,0.538988486760253,-0.561092370041755,1.71427197610231,0.570585432859806
"tmean",85,70,25.45,27.03,1.65269200913561,-0.757742594673864,5.22101594865064,0.46872333217595
"tmean",85,70,25.45,27.03,0.502002038943287,-0.150595676537512,1.65202538126609,0.860195425550273
"tmean",85,70,25.45,27.03,0.926535512140289,-0.630393703551445,2.52574359423781,0.532382158994481
"tmean",85,70,25.45,27.03,0.479490835759296,0.131769844938084,1.61525176434364,1.14084571763207
"tmean",85,70,25.45,27.03,1.00197458915767,-0.153600217089702,2.72365462106831,0.857614812231405
"tmean",85,70,25.45,27.03,1.30950701588499,0.533806616763603,3.70434707773051,1.70541181750415
"tmean",85,70,25.45,27.03,0.499926011933321,-0.643576421977552,1.64859928951345,0.525409972056936
"tmean",85,70,25.45,27.03,-0.301407528225688,0.159863855022655,0.739776231612544,1.17335111425615
"tmean",85,70,25.45,27.03,1.3027518264767,-0.109862590168231,3.67940784105683,0.895957240172069
"tmean",85,70,25.45,27.03,0.110424785364069,-0.452157769025955,1.11675234977176,0.636253780666917
"tmean",85,70,25.45,27.03,-0.13405980403196,0.115576781955894,0.874537762155123,1.12252070057439
"tmean",85,70,25.45,27.03,1.31753542464438,-0.582087483987638,3.73420679287177,0.558730806745685
"tmean",85,70,25.45,27.03,0.420660544590934,-0.000182646849554518,1.52296721119542,0.999817369829366
"tmean",85,70,25.45,27.03,0.932935747436624,-0.275759899366746,2.54196078911194,0.758995144100332
"tmean",85,70,25.45,27.03,0.431765013505811,-0.147721853242179,1.53997319973682,0.862671030724863
"tmean",85,70,25.45,27.03,0.927781266351147,0.0488660061250679,2.52889201062519,1.0500796370733
"tmean",85,70,25.45,27.03,0.485663129799968,-0.551175218877096,1.62525240488018,0.576272166340218
"tmean",85,70,25.45,27.03,1.30670087452666,-0.17617824596973,3.69396672736691,0.838468516382738
"tmean",85,70,25.45,27.03,0.934478213023659,0.189560724272601,2.54588470162476,1.20871852031387
"tmean",85,70,25.45,27.03,1.2834727028554,0.0193873592083376,3.60915149887556,1.0195765144865
"tmean",85,70,25.45,27.03,1.04344535852341,-0.725617806168706,2.8389814927118,0.484025442659556
"tmean",85,70,25.45,27.03,0.703719419890369,-0.158873713539836,2.0212566458429,0.853104087662033
"tmean",85,70,25.45,27.03,0.881136492286879,0.0536734404059603,2.41364123290476,1.05513997980482
"tmean",85,70,25.45,27.03,1.28018380574036,-0.205494235357025,3.597300869356,0.814244788384124
"tmean",85,70,25.45,27.03,0.221206065748929,-0.594591023796138,1.24758048768537,0.551788187966101
"tmean",85,70,25.45,27.03,0.364076362726852,-0.478796561328041,1.4391841099851,0.619528507930259
"tmean",85,70,25.45,27.03,1.17998565219782,-0.839418183004981,3.25432751010735,0.431961773032096
"tmean",85,70,25.45,27.03,0.67217954032317,-0.96105876983917,1.958501304752,0.38248770507032
"tmean",85,70,25.45,27.03,1.44657630664734,-0.340789085286352,4.24854387527578,0.711208896809267
"tmean",85,70,25.45,27.03,0.161162292803903,-0.017992146382296,1.17487562720199,0.982168745905862
"tmean",85,70,25.45,27.03,1.04857597495159,0.619143440770599,2.85358464735669,1.85733644162255
"tmean",85,70,25.45,27.03,0.961992559141903,-0.405591355867081,2.61690562115109,0.666582506806665
"tmean",85,70,25.45,27.03,0.431812438946159,-0.467662700309555,1.5400462353758,0.626464794406002
"tmean",85,70,25.45,27.03,0.88668217716038,-0.192398910820328,2.42706371059564,0.824977710308495
"tmean",85,70,25.45,27.03,0.122745961665535,-0.0821462573091438,1.13059716944071,0.921137225791756
"tmean",85,70,25.45,27.03,-0.19410766540433,-0.311546791437762,0.823569229580968,0.732313343709435
"tmean",85,70,25.45,27.03,1.05331304416079,-0.125015075322497,2.8671343429106,0.882483598759467
"tmean",85,70,25.45,27.03,1.33056103380822,-0.498608038287252,3.78316527590944,0.607375515035279
"tmean",85,70,25.45,27.03,1.09470291464764,-0.644990237707097,2.98829477290174,0.524667664041005
"tmean",85,70,25.45,27.03,0.849528544329495,-0.155270442195561,2.33854407212699,0.856183597998546
"tmean",85,70,25.45,27.03,0.701589674670646,-0.41927826909287,2.01695646493386,0.657521201979892
"tmean",85,70,25.45,27.03,0.573739036493371,0.0924885741130906,1.77489104242393,1.0969006084264
"tmean",85,70,25.45,27.03,1.03990135282859,-0.321002189858134,2.82893793386126,0.725421662417874
"tmean",85,70,25.45,27.03,0.673894575565512,0.202882902917996,1.96186308547402,1.22492902423483
"tmean",85,70,25.45,27.03,1.57044040763213,-0.0934236280927298,4.80876554453917,0.910807574881698
"tmean",85,70,25.45,27.03,0.797921665905359,-0.34955674218792,2.22092031415514,0.705000517457464
"tmean",85,70,25.45,27.03,0.560188698394862,-0.110297403219967,1.75100288055697,0.895567750953879
"tmean",85,70,25.45,27.03,0.518357080546822,0.127887582265009,1.67926648256109,1.13642524116427
"tmean",85,70,25.45,27.03,0.726294927738839,-0.620794006805035,2.06740650939817,0.537517475578298
"tmean",85,70,25.45,27.03,0.112713517060209,-0.0928503614410989,1.11931122344205,0.911329860180499
"tmean",85,70,25.45,27.03,0.213839922104422,-0.294405218402275,1.23842439455442,0.744974552873837
"tmean",85,70,25.45,27.03,1.34345411270371,-0.284391095715538,3.83225772061049,0.752472298459181
"tmean",85,70,25.45,27.03,0.495453837193553,-0.479128031010911,1.64124292714468,0.619323187042911
"tmean",85,70,25.45,27.03,0.432089224828233,-0.808627767172555,1.54047255742874,0.445468934095584
"tmean",85,70,25.45,27.03,-0.321900170399944,-0.603107089981082,0.724770540271678,0.547109075332471
"tmean",85,70,25.45,27.03,0.635129914303325,0.0629428530612416,1.88726730855061,1.06496597794678
"tmean",85,70,25.45,27.03,1.19024397727699,-0.362509289063184,3.2878832783449,0.695927849130855
"tmean",85,70,25.45,27.03,0.326169951143394,-0.0674689401906702,1.38565084180768,0.934756753531681
"tmean",85,70,25.45,27.03,0.452456115213945,0.0575857408441496,1.57216887520752,1.05927608998736
"tmean",85,70,25.45,27.03,0.203887020053399,-0.22047179324486,1.22615961418254,0.802140264316557
"tmean",85,70,25.45,27.03,1.2692397958418,-0.564765711704316,3.558146616097,0.568493322487807
"tmean",85,70,25.45,27.03,0.633478336363162,0.0880408984362333,1.88415291203884,1.09203278354806
"tmean",85,70,25.45,27.03,1.77337457944221,-0.739686738570324,5.89069848808977,0.477263400321017
"tmean",85,70,25.45,27.03,0.795867131535317,-0.123144453321885,2.21636204120422,0.884135936962758
"tmean",85,70,25.45,27.03,0.778013560170459,0.169223460607205,2.17714320323735,1.18438477269573
"tmean",85,70,25.45,27.03,0.759389084279948,-0.230565979509534,2.13697031288026,0.794084039998265
"tmean",85,70,25.45,27.03,0.631740654396976,0.10601499328394,1.88088169649132,1.11183854649259
"tmean",85,70,25.45,27.03,0.935394351503735,-1.04166129603645,2.54821815328498,0.352867976577176
"tmean",85,70,25.45,27.03,1.12541128128765,0.0298464098686066,3.0814839450185,1.0302962784598
"tmean",85,70,25.45,27.03,0.826363430181406,-0.163754091923123,2.28499407234121,0.848950760062723
"tmean",85,70,25.45,27.03,0.788880766218193,-0.153988212444408,2.20093169010623,0.85728212621262
"tmean",85,70,25.45,27.03,0.550432058662101,-0.17663475791819,1.73400204664791,0.838085832843052
"tmean",85,70,25.45,27.03,1.12981613312052,-0.865483048866117,3.09508736374835,0.420848213267625
"tmean",85,70,25.45,27.03,1.6827439310783,-0.281598314369654,5.38029890444979,0.754576726293199
"tmean",85,70,25.45,27.03,1.33840785709498,-0.274867528314482,3.81296788026044,0.759672751689469
"tmean",85,70,25.45,27.03,-0.297564353106158,-0.373127282669349,0.742624791470984,0.688577583273086
"tmean",85,70,25.45,27.03,1.14850722829211,-0.228885283524591,3.15348196572287,0.79541977602466
"tmean",85,70,25.45,27.03,0.579673621898402,-0.000977064157391933,1.7854556020341,0.99902341301437
"tmean",85,70,25.45,27.03,0.191303768742854,0.0672915007497265,1.21082720768083,1.06960722404304
"tmean",85,70,25.45,27.03,0.87908684157994,-0.345084557386407,2.40869917791885,0.70816047073751
"tmean",85,70,25.45,27.03,0.888820746700184,-1.13256078025133,2.43225970914007,0.322207097495884
"tmean",85,70,25.45,27.03,0.252312427898142,0.543437232233403,1.28699806858015,1.7219153248463
"tmean",85,70,25.45,27.03,0.047359892067833,-0.714513261035544,1.04849928776258,0.489430278616081
"tmean",85,70,25.45,27.03,1.22868839760557,-0.806151431971179,3.41674518492383,0.446573431486669
"tmean",85,70,25.45,27.03,0.862038866903864,-0.692233884301627,2.36798377897638,0.50045685672017
"tmean",85,70,25.45,27.03,-0.111116939922843,-0.190772918631395,0.894834100979663,0.826320208771727
"tmean",85,70,25.45,27.03,0.675386740744427,-0.01575961600741,1.96479269444263,0.98436391694561
"tmean",85,70,25.45,27.03,0.572403636484603,-0.122086517692682,1.77252243478164,0.885071790820813
"tmean",85,70,25.45,27.03,0.663693122498487,0.0325862995531167,1.94195097022514,1.03312304735423
"tmean",85,70,25.45,27.03,0.411250861665741,0.0620643256121864,1.5087037850341,1.06403078695847
"tmean",85,70,25.45,27.03,1.34832725857913,-0.457489770905284,3.85097844888753,0.63287030268424
"tmean",85,70,25.45,27.03,1.15668868195969,-0.151649394805391,3.17938786175772,0.859289499295769
"tmean",85,70,25.45,27.03,0.758992963051974,0.0411856400732497,2.13612398121182,1.04204553300006
"tmean",85,70,25.45,27.03,0.86046055873052,0.0709026111198411,2.36424931866352,1.07347667608609
"tmean",85,70,25.45,27.03,0.614801231539552,-0.0409622034946822,1.8492889827002,0.959865408820216
"tmean",85,70,25.45,27.03,0.0705105867610252,-0.246376621987591,1.07305592955727,0.781627791271558
"tmean",85,70,25.45,27.03,0.913956994310457,0.0632374368284828,2.49417245871165,1.06527974584975
"tmean",85,70,25.45,27.03,0.512931229034469,0.432691005562047,1.67017970601994,1.54139986312414
"tmean",85,70,25.45,27.03,0.459460068055226,0.398634305136818,1.58321892370532,1.4897887108997
"tmean",85,70,25.45,27.03,0.339540003444486,-0.40777729231431,1.4043014681297,0.66512699122181
"tmean",85,70,25.45,27.03,0.377254653528995,-0.280333383890381,1.45827561712395,0.755531817327769
"tmean",85,70,25.45,27.03,0.397606243434444,-0.576181919150636,1.48825790319861,0.562040190022025
"tmean",85,70,25.45,27.03,0.316263907843175,-0.208373576261964,1.37199228737785,0.811903672111658
"tmean",85,70,25.45,27.03,0.0979086671239966,0.498833282616816,1.10286205294537,1.64679880064127
"tmean",85,70,25.45,27.03,1.25879353971868,-0.601088852179324,3.52117077104175,0.548214386565261
"tmean",85,70,25.45,27.03,0.830076878072244,-0.0317530929094353,2.29349505296518,0.968745742745589
"tmean",85,70,25.45,27.03,0.381577597425622,-0.339459518735716,1.46459330647224,0.712155125266441
"tmean",85,70,25.45,27.03,0.715402147877869,-0.856720338397269,2.04500891291287,0.424552189044667
"tmean",85,70,25.45,27.03,1.3950280817512,-0.414916157116457,4.03508788337522,0.660395647859275
"tmean",85,70,25.45,27.03,0.0160559989865306,-0.0496806916130936,1.01618558917592,0.951533208531643
"tmean",85,70,25.45,27.03,0.725477708855236,0.314954852264766,2.0657176759259,1.37019744824891
"tmean",85,70,25.45,27.03,0.439319529254834,0.0313064287706905,1.55165100607492,1.03180162915393
"tmean",85,70,25.45,27.03,1.4360920569582,-0.400697873980719,4.20423376547753,0.669852410311138
"tmean",85,70,25.45,27.03,0.955554998414863,-0.0685711155916622,2.60011324127331,0.933727055190358
"tmean",85,70,25.45,27.03,0.392590988614911,-0.336521422502769,1.48081259623853,0.714250582377179
"tmean",85,70,25.45,27.03,-0.0141468839008401,-0.357824474981457,0.985952713045899,0.699195790590491
"tmean",85,70,25.45,27.03,0.101399640224135,0.109671885901198,1.10671884276326,1.11591186396781
"tmean",85,70,25.45,27.03,1.11661112274226,0.2531816671689,3.05448536786386,1.28811726419667
"tmean",85,70,25.45,27.03,0.614156475681128,-0.115830848721167,1.84809702709616,0.890625861060188
"tmean",85,70,25.45,27.03,0.809309199228301,-0.0205688357044463,2.24635566633834,0.979641259857294
"tmean",85,70,25.45,27.03,0.624332420168185,0.0359051690418816,1.86699917032144,1.03655754408489
"tmean",85,70,25.45,27.03,1.05591980398741,-0.710551821030829,2.87461802337424,0.491372972693769
"tmean",85,70,25.45,27.03,0.385306723947701,-0.374407260362067,1.47006515648483,0.6876967831493
"tmean",85,70,25.45,27.03,0.735802043270405,-0.498480489652378,2.08715531024959,0.607452989893879
"tmean",85,70,25.45,27.03,0.588359130736155,-0.217233400156119,1.80103073350297,0.80474212044733
"tmean",85,70,25.45,27.03,1.52405360466825,-0.137878266739946,4.59079680408756,0.871204739884035
"tmean",85,70,25.45,27.03,1.27252234778373,-0.144546266624017,3.56984560795067,0.865414871652354
"tmean",85,70,25.45,27.03,0.291938217106565,0.135039236804327,1.33902028653597,1.1445816931982
"tmean",85,70,25.45,27.03,-0.704466467810709,0.204674254846273,0.494372267423653,1.2271252697414
"tmean",85,70,25.45,27.03,0.561154499716009,-0.327009535136604,1.75269481835871,0.721076867427394
"tmean",85,70,25.45,27.03,0.214664926947696,0.234919294827553,1.23944652225013,1.26480668817185
"tmean",85,70,25.45,27.03,0.903564966032193,0.00713585162057616,2.46838716081721,1.00716137247799
"tmean",85,70,25.45,27.03,1.21076271511421,-0.207992992899641,3.35604338164542,0.812212727948097
"tmean",85,70,25.45,27.03,0.949200324487465,-0.231774187744493,2.58364275715443,0.793125200477432
"tmean",85,70,25.45,27.03,0.466654514022961,0.376896323888524,1.59465037889267,1.45775316735657
"tmean",85,70,25.45,27.03,0.857318656302356,-0.168164363640953,2.35683273518035,0.845214900668659
"tmean",85,70,25.45,27.03,0.242707764301359,-0.247750998997368,1.27469605798949,0.780554277880076
"tmean",85,70,25.45,27.03,0.836458750400398,0.509046970985875,2.30817865016332,1.66370488014222
"tmean",85,70,25.45,27.03,0.583669548152315,-0.48779877890145,1.79260442452084,0.613976405620542
"tmean",85,70,25.45,27.03,0.663819509843598,-0.39851166834349,1.94219642376339,0.671318447372006
"tmean",85,70,25.45,27.03,0.673815213868056,-0.0564846106159846,1.9617073948674,0.945081028598109
"tmean",85,70,25.45,27.03,0.215679591654576,0.0786491598343629,1.24070478314083,1.08182470792255
"tmean",85,70,25.45,27.03,1.60392949943388,-0.78307249626772,4.9725336524419,0.456999722061922
"tmean",85,70,25.45,27.03,0.914250081517912,-0.591573565445144,2.4949035758878,0.553455700401288
"tmean",85,70,25.45,27.03,0.768480265865819,-0.433298019209318,2.15648647611347,0.648367237118248
"tmean",85,70,25.45,27.03,0.385392291045138,-0.30957735869139,1.47019095107518,0.733757006721122
"tmean",85,70,25.45,27.03,0.96013408198811,0.623298668395451,2.61204667835618,1.86507015385331
"tmean",85,70,25.45,27.03,0.786792314585348,-0.288292700075472,2.19633994720968,0.749542169078562
"tmean",85,70,25.45,27.03,-0.390874005106573,0.455758537558301,0.676465381853861,1.5773694233068
"tmean",85,70,25.45,27.03,1.5531586942313,-0.410480432729174,4.72637580503604,0.663331487413583
"tmean",85,70,25.45,27.03,0.282467651674622,-0.476992168857023,1.32639886762061,0.620647389652853
"tmean",85,70,25.45,27.03,0.75723173144087,-0.163973716745465,2.13236508324749,0.848764329875965
"tmean",85,70,25.45,27.03,0.690244480975935,-0.271830938312769,1.99420301835038,0.761983072344859
"tmean",85,70,25.45,27.03,0.646936240807427,0.179424960928065,1.90968105424329,1.19652911426437
"tmean",85,70,25.45,27.03,0.779101719249688,-0.332403604831743,2.17951357081534,0.717197799934579
"tmean",85,70,25.45,27.03,0.486554579006286,0.113583627938035,1.62670188081768,1.12028557214747
"tmean",85,70,25.45,27.03,0.61951410795617,-0.621559279347512,1.85802502290338,0.537106285569416
"tmean",85,70,25.45,27.03,0.832873388026279,-0.767214129651929,2.29991781117822,0.464304761097912
"tmean",85,70,25.45,27.03,1.40221746024998,-0.640119594449178,4.06420218892294,0.527229366566777
"tmean",85,70,25.45,27.03,0.581352801571458,-0.226182131667367,1.78845622137263,0.797572825167856
"tmean",85,70,25.45,27.03,0.0890088009162783,-0.398321828470789,1.09309027648001,0.671445902478245
"tmean",85,70,25.45,27.03,1.20591812030672,0.06515723550099,3.33982403111812,1.06732683286041
"tmean",85,70,25.45,27.03,0.411064494449085,-0.41379754607338,1.508422638308,0.661134787051329
"tmean",85,70,25.45,27.03,0.281162969874769,-0.431611694182755,1.32466946756238,0.649461517413412
"tmean",85,70,25.45,27.03,1.56747809092594,-1.13159417522382,4.79454153644053,0.322518695067851
"tmean",85,70,25.45,27.03,0.0249358150407707,0.14038392366465,1.02524931282718,1.15071550097396
"tmean",85,70,25.45,27.03,0.319637962102957,-0.393611657934162,1.37662928213637,0.674615987143853
"tmean",85,70,25.45,27.03,0.789478972646317,-0.237525388319391,2.20224869547238,0.788576870085487
"tmean",85,70,25.45,27.03,0.259211193459283,-0.205645156544987,1.29590746310966,0.814121910866013
"tmean",85,70,25.45,27.03,0.642169889072074,-0.360234926045436,1.90060050038432,0.69751244298171
"tmean",85,70,25.45,27.03,0.46105023592287,0.314128247581625,1.58573851031715,1.36906530460345
"tmean",85,70,25.45,27.03,0.334122735013085,-0.487626502734773,1.39671455883462,0.614082188233783
"tmean",85,70,25.45,27.03,0.103756110016728,-0.184693417427496,1.10932986747732,0.83135912500442
"tmean",85,70,25.45,27.03,0.153885090146483,-0.138207481457841,1.16635685318255,0.870917973667785
"tmean",85,70,25.45,27.03,0.722279127076908,-0.60971626505289,2.05912086485265,0.54350505857804
"tmean",85,70,25.45,27.03,1.07482097123203,-0.340492409941909,2.9294683944668,0.711419926255768
"tmean",85,70,25.45,27.03,0.767962136217169,0.683437344385875,2.15536942594668,1.98067430415893
"tmean",85,70,25.45,27.03,0.999614936153728,0.16995025416129,2.71723531790255,1.18524588880299
"tmean",85,70,25.45,27.03,0.911017598263001,-0.238511567256206,2.48685186238166,0.787799575524908
"tmean",85,70,25.45,27.03,0.599290712371383,-0.370241215173885,1.82082685230308,0.690567735129172
"tmean",85,70,25.45,27.03,1.17200962255357,-0.384400897039741,3.22847413810486,0.680858418334592
"tmean",85,70,25.45,27.03,1.55858353686948,-0.789382611933761,4.75208532201897,0.454125080156253
"tmean",85,70,25.45,27.03,1.19991624428529,0.197190593875194,3.31983885561577,1.21797615738093
"tmean",85,70,25.45,27.03,0.469225936951324,0.00863857181782081,1.59875617604778,1.00867599195391
"tmean",85,70,25.45,27.03,1.29358436935367,-0.663276759437327,3.64583116894143,0.51516050873123
"tmean",85,70,25.45,27.03,1.15946631572258,-0.227884019107496,3.18823131307656,0.79621660039242
